Passenger ID,First Name,Last Name,Gender,Age,Nationality,Airport Name,Airport Country Code,Country Name,Airport Continent,Continents,Departure Date,Arrival Airport,Pilot Name,Flight Status
TMviHk,Mirna,Grute,Female,19,Philippines,Gwaunaru'u Airport,SB,Solomon Islands,OC,Oceania,5/21/2022,AKS,Mirna Grute,Cancelled
NLiPtM,Wally,Fortman,Female,58,Thailand,Nyingchi Airport,CN,China,AS,Asia,8/3/2022,LZY,Wally Fortman,On Time
SpeNOS,Jody,Hitchens,Female,23,China,Fazenda Piraguassu Airport,BR,Brazil,SAM,South America,10/3/2022,PBX,Jody Hitchens,On Time
RUP64c,Kore,Morrowe,Female,13,China,Deer Park Airport,US,United States,NAM,North America,12/16/2022,DPK,Kore Morrowe,Cancelled
C83Qqb,Kamila,Earengey,Female,30,Czech Republic,Amman-Marka International Airport,JO,Jordan,AS,Asia,5/5/2022,ADJ,Kamila Earengey,On Time
pw2ABm,Vina,Valti,Female,11,Peru,Ningbo Lishe International Airport,CN,China,AS,Asia,9/30/2022,NGB,Vina Valti,On Time
kcDt94,Betti,Checci,Female,61,Armenia,Warrawagine Airport,AU,Australia,OC,Oceania,4/28/2022,WRW,Betti Checci,Cancelled
7Nd0gY,Kyle,Upjohn,Male,29,Sweden,Igrim Airport,RU,Russian Federation,AS,Asia,5/31/2022,IRM,Kyle Upjohn,On Time
YxvIxl,Inge,Caustic,Female,24,Philippines,Nantes Atlantique Airport,FR,France,EU,Europe,5/27/2022,NTE,Inge Caustic,On Time
8w8P0J,Jo-ann,Kleimt,Female,43,China,Agnew Airport,AU,Australia,OC,Oceania,9/10/2022,AGW,Jo-ann Kleimt,Cancelled
GnbhY0,Nikki,O'Currane,Male,62,China,Islas Malvinas Airport,AR,Argentina,SAM,South America,9/26/2022,ROS,Nikki O'Currane,Delayed
IdbUcG,Reagen,Fend,Male,86,Russia,"Paloich Airport, Heliport",SS,South Sudan,AF,Africa,5/9/2022,HGI,Reagen Fend,On Time
CDwraR,Mair,Polack,Female,86,United States,Nanaimo Harbour Water Airport,CA,Canada,NAM,North America,12/21/2022,ZNA,Mair Polack,On Time
JB5rnH,Adham,Cogan,Male,19,United States,Kangaatsiaq Heliport,GL,Greenland,EU,Europe,1/30/2022,QPW,Adham Cogan,Delayed
FjbzrT,Norby,Wedderburn,Male,46,Poland,Cambridge Airport,GB,United Kingdom,EU,Europe,4/11/2022,CBG,Norby Wedderburn,Cancelled
YJTPqy,Trixi,Cadigan,Female,87,Spain,Ålesund Airport,NO,Norway,EU,Europe,8/5/2022,AES,Trixi Cadigan,Delayed
GnHX8d,Dianne,Hanssmann,Female,49,Russia,Penn Valley Airport,US,United States,NAM,North America,4/18/2022,SEG,Dianne Hanssmann,On Time
P0aeie,Tracee,Elloit,Female,77,Peru,Slayton Municipal Airport,US,United States,NAM,North America,7/3/2022,NSL,Tracee Elloit,Delayed
QN0f0e,Erina,Forder,Female,41,Uganda,Fort Frances Municipal Airport,CA,Canada,NAM,North America,7/25/2022,YAG,Erina Forder,On Time
AlGTNF,Sydelle,Nuss,Female,65,Argentina,Djibouti-Ambouli Airport,DJ,Djibouti,AF,Africa,9/16/2022,JIB,Sydelle Nuss,Cancelled
AeUsHO,Sibeal,Mackin,Female,73,China,Parasi Airport,SB,Solomon Islands,OC,Oceania,7/10/2022,PRS,Sibeal Mackin,Cancelled
8cmK0y,Norton,Sara,Male,47,China,Long Semado Airport,MY,Malaysia,AS,Asia,6/30/2022,LSM,Norton Sara,Cancelled
nOjKZH,Bobby,Lydon,Female,32,Iran,Wasua Airport,PG,Papua New Guinea,OC,Oceania,8/16/2022,WSA,Bobby Lydon,Cancelled
HX02TO,Sylvan,Gothard,Male,74,Sweden,Coconut Island Airport,AU,Australia,OC,Oceania,1/13/2022,CNC,Sylvan Gothard,Cancelled
5Mzf1f,Janean,Heyball,Female,57,Indonesia,Kennett Memorial Airport,US,United States,NAM,North America,9/7/2022,KNT,Janean Heyball,On Time
vwdn3H,Sarge,Bard,Male,19,France,Oombulgurri Airport,AU,Australia,OC,Oceania,4/19/2022,FVR,Sarge Bard,Cancelled
umdmXM,Buddie,Swepson,Male,1,China,Martha's Vineyard Airport,US,United States,NAM,North America,7/29/2022,MVY,Buddie Swepson,Cancelled
OCeXmJ,Cullen,Iggo,Male,46,France,Mogilev Airport,BY,Belarus,EU,Europe,3/11/2022,MVQ,Cullen Iggo,Delayed
QzvIw1,Suellen,Vile,Female,5,Indonesia,Sehonghong Airport,LS,Lesotho,AF,Africa,6/19/2022,SHK,Suellen Vile,Delayed
ZRZfr1,Samaria,Bescoby,Female,75,China,Northeast Kingdom International Airport,US,United States,NAM,North America,3/12/2022,EFK,Samaria Bescoby,Delayed
dewtCf,Margette,Vasilic,Female,72,China,Seattle Tacoma International Airport,US,United States,NAM,North America,12/4/2022,SEA,Margette Vasilic,Cancelled
7axQvT,Claudia,Plowell,Female,25,Poland,Brussels South Charleroi Airport,BE,Belgium,EU,Europe,8/31/2022,CRL,Claudia Plowell,On Time
TevGbw,Mace,Paintain,Male,40,China,Porgera Airport,PG,Papua New Guinea,OC,Oceania,4/20/2022,RGE,Mace Paintain,On Time
O7bb1T,Courtenay,Gleadhall,Female,8,Poland,French Valley Airport,US,United States,NAM,North America,7/7/2022,RBK,Courtenay Gleadhall,On Time
qmIYRR,Pennie,Mulryan,Female,27,China,Tin City Long Range Radar Station Airport,US,United States,NAM,North America,1/25/2022,TNC,Pennie Mulryan,Delayed
vLnDy9,Alika,Beckingham,Female,48,China,Mafeteng Airport,LS,Lesotho,AF,Africa,8/19/2022,MFC,Alika Beckingham,Delayed
viXK6z,Viki,Hasted,Female,52,Venezuela,Baruun Urt Airport,MN,Mongolia,AS,Asia,5/4/2022,UUN,Viki Hasted,Delayed
lyxu7s,Starla,Shine,Female,57,United States,Seunagan Airport,ID,Indonesia,AS,Asia,2/26/2022,MEQ,Starla Shine,On Time
fLlGFH,Eamon,Cheltnam,Male,51,Indonesia,Salak Airport,CM,Cameroon,AF,Africa,5/8/2022,MVR,Eamon Cheltnam,Delayed
Ido4Nl,Xymenes,Hall,Male,67,China,Cavern City Air Terminal,US,United States,NAM,North America,5/16/2022,CNM,Xymenes Hall,Delayed
wcONuR,Andreas,Cornford,Male,6,Mongolia,Ikamiut Heliport,GL,Greenland,EU,Europe,6/10/2022,QJI,Andreas Cornford,Delayed
sln7Br,Renie,Sturmey,Female,44,France,Cowley Airport,CA,Canada,NAM,North America,5/15/2022,YYM,Renie Sturmey,Delayed
Enjj7R,Earl,Uridge,Male,8,Indonesia,Bingöl Çeltiksuyu Airport,TR,Turkey,AS,Asia,6/29/2022,BGG,Earl Uridge,Delayed
4NvAUp,Dorian,Swannack,Male,41,Russia,Akutan Seaplane Base,US,United States,NAM,North America,8/29/2022,KQA,Dorian Swannack,On Time
rb8zT7,Ashley,Frogley,Female,26,Nigeria,Southeast Iowa Regional Airport,US,United States,NAM,North America,2/23/2022,BRL,Ashley Frogley,Cancelled
zWcABn,Sebastian,Allain,Male,75,Indonesia,Tumolbil Airport,PG,Papua New Guinea,OC,Oceania,9/4/2022,TLP,Sebastian Allain,Cancelled
OHNt7c,Tad,Daugherty,Male,23,Thailand,Pohang Airport (G-815/K-3),KR,"Korea, Republic of",AS,Asia,2/27/2022,KPO,Tad Daugherty,Delayed
VWF5rj,Dicky,Wittleton,Male,62,Ukraine,Greater Cumberland Regional Airport,US,United States,NAM,North America,4/1/2022,CBE,Dicky Wittleton,On Time
Youwta,Alana,Armfirld,Female,15,Argentina,Shark Bay Airport,AU,Australia,OC,Oceania,5/23/2022,MJK,Alana Armfirld,On Time
Omr0ib,Chrisy,Scoffham,Male,81,Myanmar,Makini Airport,PG,Papua New Guinea,OC,Oceania,3/15/2022,MPG,Chrisy Scoffham,Delayed
Y3gl1X,Thorpe,Scorer,Male,62,China,Ouarzazate Airport,MA,Morocco,AF,Africa,2/9/2022,OZZ,Thorpe Scorer,Cancelled
8MxRhM,Alisa,O'Neill,Female,82,Philippines,Déline Airport,CA,Canada,NAM,North America,8/27/2022,YWJ,Alisa O'Neill,On Time
Z90rz4,Boigie,Giraudoux,Male,73,Philippines,Sharp County Regional Airport,US,United States,NAM,North America,4/1/2022,CKK,Boigie Giraudoux,Cancelled
mxOC89,Jessalin,Stagg,Female,19,Brazil,Sampson County Airport,US,United States,NAM,North America,11/2/2022,CTZ,Jessalin Stagg,On Time
WYYOZM,Vickie,Oulner,Female,57,Lithuania,Erbil International Airport,IQ,Iraq,AS,Asia,9/24/2022,EBL,Vickie Oulner,Cancelled
SWh3ga,Obie,Kirsch,Male,84,Tanzania,Klaipėda Airport,LT,Lithuania,EU,Europe,7/5/2022,KLJ,Obie Kirsch,Cancelled
fsJwBm,Waylen,Maryman,Male,15,Indonesia,Etadunna Airport,AU,Australia,OC,Oceania,9/22/2022,ETD,Waylen Maryman,Cancelled
EMGmFv,Ulrikaumeko,Knivett,Female,67,Portugal,Chicago Midway International Airport,US,United States,NAM,North America,3/28/2022,MDW,Ulrikaumeko Knivett,Delayed
cKOtvp,Harriet,Chillistone,Female,66,Philippines,N'Kolo-Fuma Airport,CD,"Congo, The Democratic Republic of the",AF,Africa,10/4/2022,NKL,Harriet Chillistone,On Time
RIePwQ,Tierney,Bennike,Female,9,Philippines,Bremerton National Airport,US,United States,NAM,North America,1/30/2022,PWT,Tierney Bennike,Delayed
L2GnL5,Lothario,Andrey,Male,2,Philippines,Clermont-Ferrand Auvergne Airport,FR,France,EU,Europe,7/9/2022,CFE,Lothario Andrey,On Time
ZEjtMi,Aila,Reignould,Female,23,Thailand,Craig Cove Airport,VU,Vanuatu,OC,Oceania,8/23/2022,CCV,Aila Reignould,On Time
zR6dnA,Augustus,Sterricker,Male,46,Ukraine,Mount Pleasant Municipal Airport,US,United States,NAM,North America,8/16/2022,MPZ,Augustus Sterricker,Cancelled
rElxYP,Mort,Annear,Male,75,China,Merimbula Airport,AU,Australia,OC,Oceania,2/20/2022,MIM,Mort Annear,Delayed
pC7n8S,Reagen,Elkin,Male,7,Indonesia,Knee Lake Airport,CA,Canada,NAM,North America,11/23/2022,YKE,Reagen Elkin,Delayed
iCO7yL,Buddie,Barbie,Male,27,Philippines,Windarra Airport,AU,Australia,OC,Oceania,7/31/2022,WND,Buddie Barbie,Cancelled
znsid6,Maury,MacGillivrie,Male,72,Tajikistan,Gillette Campbell County Airport,US,United States,NAM,North America,3/5/2022,GCC,Maury MacGillivrie,Delayed
9yCvOq,Jacinthe,Aronowitz,Female,26,Czech Republic,La Primavera Airport,CO,Colombia,SAM,South America,7/28/2022,LPE,Jacinthe Aronowitz,Cancelled
C8F5eC,Udale,Armit,Male,79,Indonesia,Pama Airport,BF,Burkina Faso,AF,Africa,8/1/2022,XPA,Udale Armit,Cancelled
YRisid,Aurora,Franceschielli,Female,82,Kazakhstan,Pincher Creek Airport,CA,Canada,NAM,North America,3/27/2022,WPC,Aurora Franceschielli,Cancelled
QXlgZa,Kasper,Ivamy,Male,70,Poland,Shaxian Airport,CN,China,AS,Asia,6/10/2022,SQJ,Kasper Ivamy,Cancelled
7fP0bQ,Cass,Kefford,Male,83,Indonesia,Mara Lodges Airport,KE,Kenya,AF,Africa,4/29/2022,MRE,Cass Kefford,Delayed
O34cw9,Sylvester,MacGarrity,Male,42,Pakistan,Lihue Airport,US,United States,NAM,North America,1/17/2022,LIH,Sylvester MacGarrity,On Time
JzmKYh,Berton,Cropp,Male,58,Peru,Taganrog Yuzhny Airport,RU,Russian Federation,EU,Europe,3/7/2022,TGK,Berton Cropp,Delayed
MXNhXa,Rochette,Oene,Female,32,Finland,Wrotham Park Airport,AU,Australia,OC,Oceania,1/29/2022,WPK,Rochette Oene,Delayed
qVWEzw,Emmy,Korting,Male,51,Thailand,Ouango Fitini Airport,CI,Côte d'Ivoire,AF,Africa,11/18/2022,OFI,Emmy Korting,On Time
LablOg,Cello,Hassewell,Male,59,Russia,Bo Airport,SL,Sierra Leone,AF,Africa,2/6/2022,KBS,Cello Hassewell,On Time
ljc2G7,Tiffani,Aggio,Female,8,Oman,Debrecen International Airport,HU,Hungary,EU,Europe,10/29/2022,DEB,Tiffani Aggio,Cancelled
PVRWuD,Carleen,Hanmore,Female,88,Cyprus,Holt Airport,IS,Iceland,EU,Europe,1/23/2022,FLI,Carleen Hanmore,On Time
s0fzPs,Karita,Batiste,Female,15,United States,Hissar Airport,IN,India,AS,Asia,8/3/2022,HSS,Karita Batiste,Cancelled
aC5765,Darda,Hirschmann,Female,61,Indonesia,Vienna International Airport,AT,Austria,EU,Europe,12/16/2022,VIE,Darda Hirschmann,On Time
QObdHI,Wakefield,Elstow,Male,17,China,Cartwright Airport,CA,Canada,NAM,North America,5/4/2022,YRF,Wakefield Elstow,Cancelled
qLEdLI,Gena,Beneze,Female,80,Indonesia,Hartness State (Springfield) Airport,US,United States,NAM,North America,5/31/2022,VSF,Gena Beneze,On Time
vUe1Pg,Lazar,Goodday,Male,31,Philippines,Tekadu Airport,PG,Papua New Guinea,OC,Oceania,6/9/2022,TKB,Lazar Goodday,On Time
90mcCU,Alexandrina,Madgin,Female,51,China,Gonaili Airport,PG,Papua New Guinea,OC,Oceania,5/14/2022,GOE,Alexandrina Madgin,Delayed
X3SCCU,Aurlie,Poxson,Female,61,China,Coronation Airport,CA,Canada,NAM,North America,2/24/2022,YCT,Aurlie Poxson,Cancelled
stXaXF,Elena,Kencott,Female,80,Malaysia,Auvergne Airport,AU,Australia,OC,Oceania,2/16/2022,AVG,Elena Kencott,Delayed
zSQr7N,Mari,Rackham,Female,56,Czech Republic,Prefeito Renato Moreira Airport,BR,Brazil,SAM,South America,8/5/2022,IMP,Mari Rackham,Cancelled
CSh3QB,Cammie,Pignon,Female,32,Portugal,Nogliki Airport,RU,Russian Federation,EU,Europe,8/24/2022,NGK,Cammie Pignon,Cancelled
ADKjlc,Marty,Everex,Female,87,Portugal,Metropolitan Airport,US,United States,NAM,North America,12/28/2022,PMX,Marty Everex,Cancelled
Ktb5eR,Grethel,Ramsby,Female,35,Ukraine,Karamay Airport,CN,China,AS,Asia,5/27/2022,KRY,Grethel Ramsby,On Time
RBrPZV,Lev,Carcas,Male,18,China,Lac La Biche Airport,CA,Canada,NAM,North America,1/12/2022,YLB,Lev Carcas,On Time
nxFtPz,Hernando,Mouse,Male,75,China,Kerman Airport,IR,"Iran, Islamic Republic of",AS,Asia,9/14/2022,KER,Hernando Mouse,Cancelled
fcO6aQ,Brnaba,Wallman,Male,3,Philippines,Rio Mayo Airport,AR,Argentina,SAM,South America,1/14/2022,ROY,Brnaba Wallman,Cancelled
xAThuZ,Reynold,Halward,Male,7,France,Trondheim Airport Værnes,NO,Norway,EU,Europe,1/29/2022,TRD,Reynold Halward,Delayed
3vOuBl,Jocelyn,Shelton,Female,86,Ukraine,Orléans-Bricy (BA 123) Air Base,FR,France,EU,Europe,5/2/2022,ORE,Jocelyn Shelton,Delayed
KDJMpx,Linn,Fayers,Female,56,France,Shah Mokhdum Airport,BD,Bangladesh,AS,Asia,1/24/2022,RJH,Linn Fayers,On Time
rH7nIs,Raeann,Musto,Female,63,China,Golden Triangle Regional Airport,US,United States,NAM,North America,1/6/2022,GTR,Raeann Musto,Cancelled
r8ychq,Wylie,Want,Male,20,France,Monteagudo Airport,BO,"Bolivia, Plurinational State of",SAM,South America,11/24/2022,MHW,Wylie Want,Delayed
r9JO7F,Aube,de Castelain,Male,40,Indonesia,Eaker Field,US,United States,NAM,North America,8/9/2022,DUA,Aube de Castelain,On Time
SdrDf2,Vassily,Pask,Male,47,Azerbaijan,Mondulkiri Airport,KH,Cambodia,AS,Asia,10/14/2022,MWV,Vassily Pask,On Time
nbLmke,Mord,Castano,Male,50,Russia,Chumphon Airport,TH,Thailand,AS,Asia,1/16/2022,CJM,Mord Castano,On Time
Azm8OE,Lana,Ausiello,Female,27,China,Riachão Airport,BR,Brazil,SAM,South America,5/15/2022,0,Lana Ausiello,Delayed
ZdxLsi,Michele,Merrgan,Male,21,Brazil,Raleigh County Memorial Airport,US,United States,NAM,North America,1/22/2022,BKW,Michele Merrgan,Cancelled
ALg8sz,Norman,Prydden,Male,43,Indonesia,Lelystad Airport,NL,Netherlands,EU,Europe,5/14/2022,LEY,Norman Prydden,Delayed
KYJLZ3,Mace,Pattenden,Male,69,China,Mc Connell Air Force Base,US,United States,NAM,North America,6/17/2022,IAB,Mace Pattenden,Delayed
SKMCEW,Tobin,Southern,Male,28,Brazil,Thimarafushi Airport,MV,Maldives,AS,Asia,11/7/2022,TMF,Tobin Southern,Delayed
ydhyPE,Hiram,Haddon,Male,75,Philippines,Dourados Airport,BR,Brazil,SAM,South America,3/6/2022,DOU,Hiram Haddon,On Time
cpAEzI,Denys,Witchalls,Female,8,Ireland,Manetai Airport,PG,Papua New Guinea,OC,Oceania,2/26/2022,MVI,Denys Witchalls,Delayed
wfC9NK,Brett,MacGaughie,Female,42,Russia,Raja Bhoj International Airport,IN,India,AS,Asia,5/19/2022,BHO,Brett MacGaughie,Cancelled
GMV0wk,Raychel,Broadbear,Female,81,China,Seymour Johnson Air Force Base,US,United States,NAM,North America,12/20/2022,GSB,Raychel Broadbear,Delayed
mZFtxc,Tabina,Dragge,Female,66,Venezuela,Neuchatel Airport,CH,Switzerland,EU,Europe,12/4/2022,QNC,Tabina Dragge,On Time
966yui,Vivia,Drohan,Female,56,Brazil,Laguindingan Airport,PH,Philippines,AS,Asia,6/6/2022,CGY,Vivia Drohan,On Time
AFDMtv,Waverley,Borges,Male,66,Poland,Gove Airport,AU,Australia,OC,Oceania,11/16/2022,GOV,Waverley Borges,Cancelled
eYGODB,Hale,Goodier,Male,53,Sweden,Wells Municipal Airport/Harriet Field,US,United States,NAM,North America,8/2/2022,LWL,Hale Goodier,Cancelled
bVg8oK,Ingrim,McKune,Male,1,China,Chignik Lake Airport,US,United States,NAM,North America,1/28/2022,KCQ,Ingrim McKune,On Time
Oe697L,Arny,Scneider,Male,51,Ireland,Augusta State Airport,US,United States,NAM,North America,8/8/2022,AUG,Arny Scneider,On Time
sGpf76,Mill,Cruxton,Male,41,Russia,Mekane Selam Airport,ET,Ethiopia,AF,Africa,5/8/2022,MKS,Mill Cruxton,On Time
f7pNd0,Hobey,Eardley,Male,50,Sweden,Doomadgee Airport,AU,Australia,OC,Oceania,6/6/2022,DMD,Hobey Eardley,Cancelled
Xk55kI,Rhianna,Verrick,Female,61,Russia,Fakahina Airport,PF,French Polynesia,OC,Oceania,10/5/2022,FHZ,Rhianna Verrick,On Time
UqYK2V,Giacobo,O'Crigan,Male,82,China,Vandenberg Air Force Base,US,United States,NAM,North America,8/19/2022,VBG,Giacobo O'Crigan,Cancelled
EhNehW,Jefferey,Chazotte,Male,65,Peru,Picton Aerodrome,NZ,New Zealand,OC,Oceania,8/27/2022,PCN,Jefferey Chazotte,Cancelled
xFY0xT,Lindsey,Crowth,Male,34,Indonesia,Overberg Airport,ZA,South Africa,AF,Africa,12/16/2022,OVG,Lindsey Crowth,Cancelled
1VjJSa,Allegra,Suthworth,Female,8,Mexico,João Durval Carneiro Airport,BR,Brazil,SAM,South America,2/25/2022,FEC,Allegra Suthworth,Delayed
wj7gnT,Orlando,Leehane,Male,90,Myanmar,Wittman Regional Airport,US,United States,NAM,North America,5/28/2022,OSH,Orlando Leehane,Cancelled
ahNiaE,Gloria,McQuie,Female,26,China,RAF Fairford,GB,United Kingdom,EU,Europe,4/10/2022,FFD,Gloria McQuie,On Time
otSTJO,Adelle,Glasspoole,Female,25,Sweden,Red Bluff Municipal Airport,US,United States,NAM,North America,5/17/2022,RBL,Adelle Glasspoole,Cancelled
UsTWfl,Mic,Henniger,Male,66,Indonesia,Dodge City Regional Airport,US,United States,NAM,North America,7/8/2022,DDC,Mic Henniger,Cancelled
gLOGPX,Carlin,Colecrough,Male,60,Indonesia,Alma Airport,CA,Canada,NAM,North America,2/24/2022,YTF,Carlin Colecrough,Delayed
v8qzWf,Jeffy,Targetter,Male,68,Ukraine,Nambaiyufa Airport,PG,Papua New Guinea,OC,Oceania,9/21/2022,NBA,Jeffy Targetter,Delayed
ldOoZ5,Margery,Chewter,Female,39,Indonesia,Kitkatla Seaplane Base,CA,Canada,NAM,North America,4/18/2022,YKK,Margery Chewter,Cancelled
oIK0s6,Garth,Flecknoe,Male,81,China,Sogndal Airport,NO,Norway,EU,Europe,5/12/2022,SOG,Garth Flecknoe,Delayed
kJWiFH,Jeremias,Le febre,Male,89,Poland,Mudanjiang Hailang International Airport,CN,China,AS,Asia,11/22/2022,MDG,Jeremias Le febre,On Time
iP3tOh,Stanislaus,Kluge,Male,21,Poland,Tabriz International Airport,IR,"Iran, Islamic Republic of",AS,Asia,5/7/2022,TBZ,Stanislaus Kluge,Delayed
4tm0hD,Nikolos,Ivashin,Male,44,Tanzania,Skypark Airport,US,United States,NAM,North America,6/3/2022,BTF,Nikolos Ivashin,Delayed
hZpMeQ,Val,Chilton,Male,25,Indonesia,La Romaine Airport,CA,Canada,NAM,North America,10/3/2022,ZGS,Val Chilton,On Time
7vT8Ot,Herschel,Cheek,Male,77,Canada,Alberto Delgado Airport,CU,Cuba,NAM,North America,9/5/2022,TND,Herschel Cheek,Delayed
k9MxcG,Kin,L'argent,Male,27,China,Barriles Airport,CL,Chile,SAM,South America,6/22/2022,TOQ,Kin L'argent,Cancelled
mnBKve,Igor,Balaizot,Male,26,Poland,Hope Airport,CA,Canada,NAM,North America,9/10/2022,YHE,Igor Balaizot,On Time
cfBuPH,Umeko,Farnish,Female,51,China,Petersburg James A Johnson Airport,US,United States,NAM,North America,3/1/2022,PSG,Umeko Farnish,Cancelled
rIskp4,Lazare,Morey,Male,54,Indonesia,Narvik Framnes Airport,NO,Norway,EU,Europe,4/4/2022,NVK,Lazare Morey,Delayed
0lN227,Sigismond,Askaw,Male,70,Russia,Waris Airport,ID,Indonesia,AS,Asia,2/7/2022,WAR,Sigismond Askaw,Delayed
t7cFy7,Louella,Gayforth,Female,46,Sweden,New Amsterdam Airport,GY,Guyana,SAM,South America,4/10/2022,QSX,Louella Gayforth,Delayed
EZnw42,Curcio,Thaxton,Male,42,China,Pondok Cabe Air Base,ID,Indonesia,AS,Asia,3/18/2022,PCB,Curcio Thaxton,On Time
8Mcsbk,Toddie,Kitman,Male,22,Lithuania,Homer Airport,US,United States,NAM,North America,10/25/2022,HOM,Toddie Kitman,Cancelled
MFVAVe,Lindy,Barends,Female,61,Brazil,Fukushima Airport,JP,Japan,AS,Asia,3/26/2022,FKS,Lindy Barends,Cancelled
5Ys0rV,Cherri,Mavin,Female,8,France,Dali Airport,CN,China,AS,Asia,7/24/2022,DLU,Cherri Mavin,On Time
ZhctZW,Caroline,Shimoni,Female,42,Morocco,Newtok Airport,US,United States,NAM,North America,12/24/2022,WWT,Caroline Shimoni,Delayed
3t40UA,Lurline,Guitonneau,Female,56,Sweden,Pore Airport,CO,Colombia,SAM,South America,5/27/2022,PRE,Lurline Guitonneau,On Time
ha4Rxt,Beth,Triggel,Female,90,Japan,Esbjerg Airport,DK,Denmark,EU,Europe,10/9/2022,EBJ,Beth Triggel,Delayed
SvRP7b,Britni,Hernik,Female,75,Philippines,Þingeyri Airport,IS,Iceland,EU,Europe,5/19/2022,TEY,Britni Hernik,Delayed
99K6LF,Carr,Gutridge,Male,17,Czech Republic,Bitam Airport,GA,Gabon,AF,Africa,6/1/2022,BMM,Carr Gutridge,Delayed
NhDKcL,Robbyn,Jedrachowicz,Female,26,Indonesia,Haelogo Airport,PG,Papua New Guinea,OC,Oceania,11/27/2022,HEO,Robbyn Jedrachowicz,Cancelled
CKvl0z,Olga,Ruffell,Female,58,Philippines,Menominee Regional Airport,US,United States,NAM,North America,3/5/2022,MNM,Olga Ruffell,Delayed
SltZwA,Sheena,Richly,Female,17,Egypt,Schenck Field,US,United States,NAM,North America,9/14/2022,ICL,Sheena Richly,Delayed
3DAfup,Nealon,Swancock,Male,42,Japan,John F Kennedy International Airport,US,United States,NAM,North America,3/11/2022,JFK,Nealon Swancock,Delayed
wzn4a6,Toni,Greeno,Female,75,Mexico,Funafuti International Airport,TV,Tuvalu,OC,Oceania,3/13/2022,FUN,Toni Greeno,On Time
z7pP2s,Karol,Briddock,Female,13,China,Brigadier Antonio Parodi Airport,AR,Argentina,SAM,South America,12/24/2022,EQS,Karol Briddock,Delayed
kT1fcY,Marin,Cammidge,Female,88,Indonesia,Tulsa International Airport,US,United States,NAM,North America,8/3/2022,TUL,Marin Cammidge,Delayed
KSSngh,Modesta,Griffitts,Female,80,France,Sharm El Sheikh International Airport,EG,Egypt,AS,Asia,1/18/2022,SSH,Modesta Griffitts,On Time
yLog7U,Annabal,Gaitung,Female,69,Portugal,Hampton Municipal Airport,US,United States,NAM,North America,3/30/2022,HPT,Annabal Gaitung,Delayed
51BUCh,Clarine,Curcher,Female,24,Philippines,George F. L. Charles Airport,LC,Saint Lucia,NAM,North America,11/23/2022,SLU,Clarine Curcher,Cancelled
CFYRSq,Austin,Capron,Male,63,Finland,"Mo i Rana Airport, Røssvoll",NO,Norway,EU,Europe,5/11/2022,MQN,Austin Capron,Delayed
anxl1A,Bernhard,Lasselle,Male,54,Philippines,Tumeremo Airport,VE,"Venezuela, Bolivarian Republic of",SAM,South America,4/23/2022,TMO,Bernhard Lasselle,Cancelled
sgJ2sO,Claus,Eard,Male,32,France,Lydd Airport,GB,United Kingdom,EU,Europe,6/29/2022,LYX,Claus Eard,Delayed
58cywc,Eugenia,Aspital,Female,88,Vietnam,Huizhou Airport,CN,China,AS,Asia,10/29/2022,HUZ,Eugenia Aspital,Delayed
QTxxzq,Derk,Strathern,Male,60,Indonesia,Iaciara Airport,BR,Brazil,SAM,South America,1/29/2022,0,Derk Strathern,Delayed
VPCMP9,Maighdiln,Josselsohn,Female,36,Canada,Kajaani Airport,FI,Finland,EU,Europe,10/20/2022,KAJ,Maighdiln Josselsohn,Cancelled
Xkx8ay,Peterus,Nanuccioi,Male,49,Thailand,Boone County Airport,US,United States,NAM,North America,7/7/2022,HRO,Peterus Nanuccioi,Cancelled
GwBMAg,Debra,Dore,Female,49,Norway,Abbeville,FR,France,EU,Europe,2/18/2022,XAB,Debra Dore,Cancelled
Rh8sav,Berk,Rugieri,Male,40,Honduras,Mulatupo Airport,PA,Panama,NAM,North America,10/3/2022,MPP,Berk Rugieri,Delayed
JPD8a3,Aurore,Ager,Female,67,Finland,Chinde Airport,MZ,Mozambique,AF,Africa,5/7/2022,INE,Aurore Ager,Cancelled
JuXKcR,Ashton,Goodboddy,Male,87,China,Moore County Airport,US,United States,NAM,North America,8/2/2022,SOP,Ashton Goodboddy,Delayed
u5vHlH,Reed,Brecher,Male,8,United States,Rafha Domestic Airport,SA,Saudi Arabia,AS,Asia,11/6/2022,RAH,Reed Brecher,Delayed
m6CNxh,Antonina,Gravenor,Female,68,South Africa,Meghauli Airport,NP,Nepal,AS,Asia,4/7/2022,MEY,Antonina Gravenor,On Time
O7dtL3,Jessi,Need,Female,34,China,Guasdalito Airport,VE,"Venezuela, Bolivarian Republic of",SAM,South America,12/8/2022,GDO,Jessi Need,Delayed
soaNND,Debi,Winnister,Female,10,United States,Andros Town Airport,BS,Bahamas,NAM,North America,4/30/2022,ASD,Debi Winnister,Delayed
